,wave_id,transcript,Speaker,Gender,Age_Range,Pronunciation_dialect,target
200,/Users/prem/Desktop/Speech_Corpus/230/wav/b0422.wav,This was when the explosion occurred.,230,Male,Adult,British English,0
201,/Users/prem/Desktop/Speech_Corpus/4411/wav/a0144.wav,But there was something even more startling than this resemblance.,4411,Male,Adult,British English,0
202,/Users/prem/Desktop/Speech_Corpus/1105/wav/a0030.wav,I had faith in them.,1105,Male,Adult,American English,0
203,/Users/prem/Desktop/Speech_Corpus/1796/wav/a0221.wav,I don't know why you're here at all.,1796,Male,Adult,American English,0
204,/Users/prem/Desktop/Speech_Corpus/5455/wav/b0165.wav,"He pulled, and the log crashed down to break his back.",5455,Male,Adult,American English,0
205,/Users/prem/Desktop/Speech_Corpus/700/wav/a0031.wav,They were three hundred yards apart.,700,Male,Youth,American English,0
206,/Users/prem/Desktop/Speech_Corpus/3227/wav/b0167.wav,"A little before dawn of the day following, the fire relief came.",3227,Male,Adult,Canadian English,0
207,/Users/prem/Desktop/Speech_Corpus/3990/wav/e0126.wav,"Yo, here is my friends boat that is for sale. He has a bunch more pictures that I can get by tomorrow.",3990,Male,Adult,European English,0
208,/Users/prem/Desktop/Speech_Corpus/1639/wav/b0442.wav,He had become a man very early in life.,1639,Male,Adult,Other,0
209,/Users/prem/Desktop/Speech_Corpus/1602/wav/b0078.wav,"There was pride and strength, the ring of triumph in his voice.",1602,Male,Youth,American English,0
210,/Users/prem/Desktop/Speech_Corpus/4564/wav/b0001.wav,"Gad, do I remember it.",4564,Male,Adult,American English,0
211,/Users/prem/Desktop/Speech_Corpus/326/wav/b0368.wav,Please do not think that I already know it all.,326,Male,Adult,European English,0
212,/Users/prem/Desktop/Speech_Corpus/1122/wav/b0507.wav,Did I possess too much vitality.,1122,Male,Adult,American English,0
213,/Users/prem/Desktop/Speech_Corpus/3652/wav/e0312.wav,What is a Cat? They're totally unpredictable.,3652,Male,Adult,American English,0
214,/Users/prem/Desktop/Speech_Corpus/1080/wav/a0582.wav,Daughtry elaborated on the counting trick by bringing Cocky along.,1080,Male,Adult,American English,0
215,/Users/prem/Desktop/Speech_Corpus/923/wav/b0268.wav,"Saxon nodded, and the boy frowned.",923,Male,Youth,Other,0
216,/Users/prem/Desktop/Speech_Corpus/1399/wav/rb-01.wav,Hand-held devices such as personal digital assistants and smartphones are quite small.,1399,Male,Adult,American English,0
217,/Users/prem/Desktop/Speech_Corpus/5728/wav/a0447.wav,"Ah, it is growing dark and darker.",5728,Male,Adult,American English,0
218,/Users/prem/Desktop/Speech_Corpus/4842/wav/rb-14.wav,A major stumbling block is the still limited computing power of these phones.,4842,Male,Adult,Indian English,0
219,/Users/prem/Desktop/Speech_Corpus/1914/wav/b0448.wav,Sandel would never become a world champion.,1914,Male,Adult,American English,0
220,/Users/prem/Desktop/Speech_Corpus/4383/wav/b0052.wav,The flush was gone from her face.,4383,Male,Senior,American English,0
221,/Users/prem/Desktop/Speech_Corpus/5790/wav/b0370.wav,And now behold the perversity of things.,5790,Male,Senior,American English,0
222,/Users/prem/Desktop/Speech_Corpus/838/wav/a0484.wav,No-sir-ee.,838,Male,Adult,Irish English,0
223,/Users/prem/Desktop/Speech_Corpus/2796/wav/b0390.wav,The voyage was our idea of a good time.,2796,Male,Adult,British English,0
224,/Users/prem/Desktop/Speech_Corpus/4327/wav/b0097.wav,"Besides, that noise makes me deaf.",4327,Male,Adult,American English,0
225,/Users/prem/Desktop/Speech_Corpus/4222/wav/b0014.wav,"Whitefish, Gregson, whitefish and trout.",4222,Male,Adult,American English,0
226,/Users/prem/Desktop/Speech_Corpus/5324/wav/b0433.wav,We are cooking on the coal stove and on the oil burners.,5324,Male,Adult,American English,0
227,/Users/prem/Desktop/Speech_Corpus/5129/wav/a0159.wav,They look as though he had been drumming a piano all his life.,5129,Male,Adult,American English,0
228,/Users/prem/Desktop/Speech_Corpus/3428/wav/a0045.wav,He moved away as quietly as he had come.,3428,Male,Adult,European English,0
229,/Users/prem/Desktop/Speech_Corpus/5424/wav/a0416.wav,The added weight had a velocity of fifteen miles per hour.,5424,Male,Adult,Other,0
230,/Users/prem/Desktop/Speech_Corpus/1397/wav/a0541.wav,The Warden with a quart of champagne.,1397,Male,Adult,Indian English,0
231,/Users/prem/Desktop/Speech_Corpus/3764/wav/b0251.wav,They must have been swept away by the chaotic currents.,3764,Male,Adult,European English,0
232,/Users/prem/Desktop/Speech_Corpus/919/wav/b0220.wav,"Harry Bancroft, Dave lied.",919,Male,Adult,American English,0
233,/Users/prem/Desktop/Speech_Corpus/5713/wav/a0569.wav,"At Lake Linderman I had one canoe, very good Peterborough canoe.",5713,Male,Adult,American English,0
234,/Users/prem/Desktop/Speech_Corpus/4424/wav/b0249.wav,I know they are my oysters.,4424,Male,Youth,American English,0
235,/Users/prem/Desktop/Speech_Corpus/890/wav/a0143.wav,"Ah, I had forgotten, he exclaimed.",890,Male,Adult,American English,0
236,/Users/prem/Desktop/Speech_Corpus/5543/wav/a0025.wav,I was about to do this when cooler judgment prevailed.,5543,Male,Adult,European English,0
237,/Users/prem/Desktop/Speech_Corpus/1639/wav/b0446.wav,Some one had thrust a large sheath-knife into his hand.,1639,Male,Adult,Other,0
238,/Users/prem/Desktop/Speech_Corpus/206/wav/a0257.wav,"They are coming ashore, whoever they are.",206,Male,Adult,Asian accent,0
239,/Users/prem/Desktop/Speech_Corpus/2982/wav/a0163.wav,Philip made no effort to follow.,2982,Male,Adult,American English,0
240,/Users/prem/Desktop/Speech_Corpus/3885/wav/b0059.wav,In moments of mental energy Philip was restless.,3885,Male,Adult,Canadian English,0
241,/Users/prem/Desktop/Speech_Corpus/5888/wav/b0119.wav,Billinger may arrive in time.,5888,Male,Adult,Other,0
242,/Users/prem/Desktop/Speech_Corpus/2799/wav/b0360.wav,This state of mind comes of an undue prominence of the ego.,2799,Male,Adult,British English,0
243,/Users/prem/Desktop/Speech_Corpus/1586/wav/b0465.wav,But such divergence of opinion would constitute no menace to society.,1586,Male,Adult,American English,0
244,/Users/prem/Desktop/Speech_Corpus/85/wav/a0107.wav,If you only could know how I thank you.,85,Male,Adult,European English,0
245,/Users/prem/Desktop/Speech_Corpus/2942/wav/b0043.wav,It won't be for sale.,2942,Male,Adult,American English,0
246,/Users/prem/Desktop/Speech_Corpus/5747/wav/b0101.wav,"You're a devil for fighting, and will surely win.",5747,Male,Adult,American English,0
247,/Users/prem/Desktop/Speech_Corpus/1858/wav/b0099.wav,Fifty yards ahead of her were the first of the rocks.,1858,Male,Adult,American English,0
248,/Users/prem/Desktop/Speech_Corpus/3530/wav/a0325.wav,Whiz-zip-bang. Lop-Ear screamed with sudden anguish.,3530,Male,Adult,American English,0
249,/Users/prem/Desktop/Speech_Corpus/1183/wav/a0004.wav,"Lord, but I'm glad to see you again, Phil.",1183,Male,Youth,South African English,0
250,/Users/prem/Desktop/Speech_Corpus/1018/wav/a0031.wav,They were three hundred yards apart.,1018,Male,Youth,British English,0
251,/Users/prem/Desktop/Speech_Corpus/1549/wav/b0518.wav,But there was also talk of witchcraft in the village.,1549,Male,Adult,American English,0
252,/Users/prem/Desktop/Speech_Corpus/3257/wav/a0239.wav,He cried in such genuine dismay that she broke into hearty laughter.,3257,Male,Adult,European English,0
253,/Users/prem/Desktop/Speech_Corpus/3235/wav/a0380.wav,But in the canyons water was plentiful and also a luxuriant forest growth.,3235,Male,Adult,Other,0
254,/Users/prem/Desktop/Speech_Corpus/469/wav/a0067.wav,"Surely I will excuse you, she cried.",469,Male,Adult,American English,0
255,/Users/prem/Desktop/Speech_Corpus/3054/wav/a0259.wav,Think of investing in such an adventure.,3054,Male,Adult,Other,0
256,/Users/prem/Desktop/Speech_Corpus/781/wav/a0369.wav,"In partnership with Daylight, the pair raided the San Jose Interurban.",781,Male,Adult,American English,0
257,/Users/prem/Desktop/Speech_Corpus/3251/wav/b0311.wav,The twenty ninth very foggy.,3251,Male,Adult,European English,0
258,/Users/prem/Desktop/Speech_Corpus/1244/wav/a0382.wav,Daylight found himself charmed and made curious by the little man.,1244,Male,Adult,American English,0
259,/Users/prem/Desktop/Speech_Corpus/2732/wav/b0391.wav,"At sea, Tuesday, March Seventeenth, Nineteen Oh Eight.",2732,Male,Adult,American English,0
260,/Users/prem/Desktop/Speech_Corpus/2219/wav/b0475.wav,Not a wheel moved in his empire.,2219,Male,Adult,European English,0
261,/Users/prem/Desktop/Speech_Corpus/833/wav/a0234.wav,"Why, the average review is more nauseating than cod liver oil.",833,Male,Adult,Other,0
262,/Users/prem/Desktop/Speech_Corpus/1427/wav/rp-02.wav,they act as a prism and form a rainbow.,1427,Male,Adult,American English,0
263,/Users/prem/Desktop/Speech_Corpus/2391/wav/b0053.wav,"That is why I am, am rattled, he laughed.",2391,Male,Adult,European English,0
264,/Users/prem/Desktop/Speech_Corpus/3272/wav/b0065.wav,"Now have you got anything to say against me, Mr Philip.",3272,Male,Adult,American English,0
265,/Users/prem/Desktop/Speech_Corpus/5167/wav/b0002.wav,"You got out by fighting, and I through a pretty girl.",5167,Male,Adult,Indian English,0
266,/Users/prem/Desktop/Speech_Corpus/5097/wav/e0021.wav,"Please call me if you have any questions, comments, and or concerns about bid week.",5097,Male,Adult,American English,0
267,/Users/prem/Desktop/Speech_Corpus/5520/wav/a0381.wav,My name's Ferguson.,5520,Male,Adult,British English,0
268,/Users/prem/Desktop/Speech_Corpus/1849/wav/b0039.wav,"Philip took a step toward Gregson, half determined to awaken him.",1849,Male,Adult,American English,0
269,/Users/prem/Desktop/Speech_Corpus/802/wav/a0011.wav,If I ever needed a fighter in my life I need one now.,802,Male,Adult,American English,0
270,/Users/prem/Desktop/Speech_Corpus/904/wav/b0017.wav," Everything was working smoothly, better than I  expected.",904,Male,Adult,American English,0
271,/Users/prem/Desktop/Speech_Corpus/654/wav/a0579.wav,There was the Emma Louisa.,654,Male,Adult,American English,0
272,/Users/prem/Desktop/Speech_Corpus/797/wav/b0027.wav,"And there's no chivalry, no quarter shown in this fight.",797,Male,Adult,British English,0
273,/Users/prem/Desktop/Speech_Corpus/3324/wav/b0477.wav,You're going in for grab sharing.,3324,Male,Adult,American English,0
274,/Users/prem/Desktop/Speech_Corpus/5421/wav/a0360.wav,But he no longer cared quite so much for that form of diversion.,5421,Male,Adult,British English,0
275,/Users/prem/Desktop/Speech_Corpus/548/wav/a0421.wav,"By golly, the boy wins.",548,Male,Adult,American English,0
276,/Users/prem/Desktop/Speech_Corpus/4950/wav/a0334.wav,He'll knock you off a few sticks in no time.,4950,Male,Adult,American English,0
277,/Users/prem/Desktop/Speech_Corpus/122/wav/b0435.wav,"Well, did they eat.",122,Male,Adult,American English,0
278,/Users/prem/Desktop/Speech_Corpus/1290/wav/b0114.wav,"He moved his position, and the illusion was gone.",1290,Male,Adult,Other,0
279,/Users/prem/Desktop/Speech_Corpus/394/wav/b0098.wav,Philip looked back from the crest and saw Jeanne leaning over the canoe.,394,Male,Adult,American English,0
280,/Users/prem/Desktop/Speech_Corpus/3559/wav/a0432.wav,The boy at the wheel lost his head.,3559,Male,Adult,American English,0
281,/Users/prem/Desktop/Speech_Corpus/623/wav/a0240.wav,Wash your hands of me.,623,Male,Adult,American English,0
282,/Users/prem/Desktop/Speech_Corpus/3022/wav/a0497.wav,King took every advantage he knew.,3022,Male,Adult,Australian English,0
283,/Users/prem/Desktop/Speech_Corpus/2422/wav/a0301.wav,But all my dreams violated this law.,2422,Male,Adult,American English,0
284,/Users/prem/Desktop/Speech_Corpus/5164/wav/a0024.wav,It was my reports from the north which chiefly induced people to buy.,5164,Male,Adult,European English,0
285,/Users/prem/Desktop/Speech_Corpus/1007/wav/a0578.wav,But we'll just postpone this.,1007,Male,Adult,American English,0
286,/Users/prem/Desktop/Speech_Corpus/5135/wav/b0387.wav,It is merely the simple superlative.,5135,Male,Adult,American English,0
287,/Users/prem/Desktop/Speech_Corpus/1063/wav/a0413.wav,But I am at the end of my resources.,1063,Male,Adult,American English,0
288,/Users/prem/Desktop/Speech_Corpus/3279/wav/a0282.wav,If you mean to insinuate -- Brentwood began hotly.,3279,Male,Adult,Other,0
289,/Users/prem/Desktop/Speech_Corpus/4039/wav/ar-10.wav,"The walls shook, and all the rats' hair stood on end with fear and horror.",4039,Male,Adult,American English,0
290,/Users/prem/Desktop/Speech_Corpus/1153/wav/b0024.wav,"It is growing, every day, every hour.",1153,Male,Adult,American English,0
291,/Users/prem/Desktop/Speech_Corpus/3468/wav/b0028.wav,Lord Fitzhugh is the key to the whole situation.,3468,Male,Adult,European English,0
292,/Users/prem/Desktop/Speech_Corpus/2717/wav/a0272.wav,You can take a vacation on pay.,2717,Male,Adult,American English,0
293,/Users/prem/Desktop/Speech_Corpus/4344/wav/b0296.wav,At times I wondered where Sir Archibald got his style.,4344,Male,Adult,British English,0
294,/Users/prem/Desktop/Speech_Corpus/5209/wav/b0345.wav,"Daylight made no answer, and the door closed behind him.",5209,Male,Adult,American English,0
295,/Users/prem/Desktop/Speech_Corpus/5309/wav/b0051.wav,The sixth day he spent in the cabin with Gregson.,5309,Male,Adult,American English,0
296,/Users/prem/Desktop/Speech_Corpus/2439/wav/a0352.wav,"I'm sure going along with you all, Elijah.",2439,Male,Adult,American English,0
297,/Users/prem/Desktop/Speech_Corpus/5397/wav/b0373.wav,"Unlike Joshua, he stood in no need of divine assistance.",5397,Male,Adult,European English,0
298,/Users/prem/Desktop/Speech_Corpus/4616/wav/en-0266.wav,"where a buyer or seller will be able to more easily,",4616,Male,Youth,Indian English,0
299,/Users/prem/Desktop/Speech_Corpus/781/wav/a0370.wav,He saw all men in the business game doing this.,781,Male,Adult,American English,0
300,/Users/prem/Desktop/Speech_Corpus/1396/wav/b0038.wav,In her haste to get away she had forgotten these things.,1396,Male,Adult,European English,0
301,/Users/prem/Desktop/Speech_Corpus/4905/wav/a0033.wav,"He unfolded a long typewritten letter, and handed it to Gregson.",4905,Male,Youth,American English,0
302,/Users/prem/Desktop/Speech_Corpus/1868/wav/a0132.wav,A cry of joy burst from Philip's lips.,1868,Male,Adult,Australian English,0
303,/Users/prem/Desktop/Speech_Corpus/3079/wav/a0115.wav,He had no excuse for the feelings which were aroused in him.,3079,Male,Adult,New Zealand English,0
304,/Users/prem/Desktop/Speech_Corpus/1634/wav/a0076.wav,The gray eyes faltered; the flush deepened.,1634,Male,Adult,American English,0
305,/Users/prem/Desktop/Speech_Corpus/116/wav/a0019.wav,"I followed the line of the proposed railroad, looking for chances.",116,Male,Adult,American English,0
306,/Users/prem/Desktop/Speech_Corpus/2403/wav/a0080.wav,What if Jeanne failed him.,2403,Male,Adult,Other,0
307,/Users/prem/Desktop/Speech_Corpus/3242/wav/a0571.wav,He had forgotten to build a fire and thaw out.,3242,Male,Adult,European English,0
308,/Users/prem/Desktop/Speech_Corpus/2384/wav/a0177.wav,She had been thoroughly and efficiently mauled.,2384,Male,Adult,Other,0
309,/Users/prem/Desktop/Speech_Corpus/51/wav/b0256.wav,"Outwardly, he maintained a calm and smiling aspect.",51,Male,Youth,European English,0
310,/Users/prem/Desktop/Speech_Corpus/2872/wav/b0483.wav,The flower of the artistic and intellectual world were revolutionists.,2872,Male,Adult,Other,0
311,/Users/prem/Desktop/Speech_Corpus/1762/wav/b0310.wav,"A little treatment, massage, with some help from the doctor.",1762,Male,Adult,Irish English,0
312,/Users/prem/Desktop/Speech_Corpus/1290/wav/b0113.wav,There was something pathetic in the girl's attitude now.,1290,Male,Adult,Other,0
313,/Users/prem/Desktop/Speech_Corpus/4069/wav/b0273.wav,Then it was that a strange thing happened.,4069,Male,Adult,British English,0
314,/Users/prem/Desktop/Speech_Corpus/1593/wav/a0092.wav,"He went down in midstream, searching the shadows of both shores.",1593,Male,Youth,American English,0
315,/Users/prem/Desktop/Speech_Corpus/3320/wav/b0030.wav,Gregson held a lighted match until it burnt his fingertips.,3320,Male,Adult,American English,0
316,/Users/prem/Desktop/Speech_Corpus/3445/wav/b0472.wav,Ernest saw in the affair the most sinister import.,3445,Male,Adult,European English,0
317,/Users/prem/Desktop/Speech_Corpus/4847/wav/b0342.wav,Each improvement makes the value of everything else pump up.,4847,Male,Adult,European English,0
318,/Users/prem/Desktop/Speech_Corpus/984/wav/b0108.wav,"It was a miracle, and I owe you my life.",984,Male,Adult,American English,0
319,/Users/prem/Desktop/Speech_Corpus/3674/wav/b0200.wav,We leave the eventuality to time and law.,3674,Male,Adult,British English,0
